File Name,Entity1,Entity2,,Relation,Sentence,Predicted_Relation
82.txt,kohlis,cabrer,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] cabrer [/E2]. [SEP],No Relation
82.txt,kohlis,hence,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] hence [/E2]. [SEP],No Relation
82.txt,kohlis,fu,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] fu [/E2]. [SEP],No Relation
82.txt,kohlis,therefore,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] therefore [/E2]. [SEP],No Relation
82.txt,kohlis,again,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] again [/E2]. [SEP],No Relation
82.txt,kohlis,toshiba,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] toshiba [/E2]. [SEP],No Relation
82.txt,kohlis,model,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] model [/E2]. [SEP],No Relation
82.txt,kohlis,la cresta,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] la cresta [/E2]. [SEP],No Relation
82.txt,kohlis,nevertheless,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] nevertheless [/E2]. [SEP],No Relation
82.txt,kohlis,however   la cresta,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] however   la cresta [/E2]. [SEP],No Relation
82.txt,kohlis,la,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] la [/E2]. [SEP],No Relation
82.txt,kohlis,email,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] email [/E2]. [SEP],No Relation
82.txt,kohlis,lacresta,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] lacresta [/E2]. [SEP],No Relation
82.txt,kohlis,danoffice,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] danoffice [/E2]. [SEP],No Relation
82.txt,kohlis,ca,,No Relation,[CLS] [E1] kohlis [/E1] is the No Relation of [E2] ca [/E2]. [SEP],No Relation
82.txt,further,cabrer,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] cabrer [/E2]. [SEP],No Relation
82.txt,further,hence,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] hence [/E2]. [SEP],No Relation
82.txt,further,fu,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] fu [/E2]. [SEP],No Relation
82.txt,further,therefore,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] therefore [/E2]. [SEP],No Relation
82.txt,further,again,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] again [/E2]. [SEP],No Relation
82.txt,further,toshiba,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] toshiba [/E2]. [SEP],No Relation
82.txt,further,model,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] model [/E2]. [SEP],No Relation
82.txt,further,la cresta,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] la cresta [/E2]. [SEP],No Relation
82.txt,further,nevertheless,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] nevertheless [/E2]. [SEP],No Relation
82.txt,further,however   la cresta,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] however   la cresta [/E2]. [SEP],No Relation
82.txt,further,la,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] la [/E2]. [SEP],No Relation
82.txt,further,email,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] email [/E2]. [SEP],No Relation
82.txt,further,lacresta,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] lacresta [/E2]. [SEP],No Relation
82.txt,further,danoffice,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] danoffice [/E2]. [SEP],No Relation
82.txt,further,ca,,No Relation,[CLS] [E1] further [/E1] is the No Relation of [E2] ca [/E2]. [SEP],No Relation
82.txt,cabrer,hence,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] hence [/E2]. [SEP],No Relation
82.txt,cabrer,fu,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] fu [/E2]. [SEP],No Relation
82.txt,cabrer,therefore,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] therefore [/E2]. [SEP],No Relation
82.txt,cabrer,again,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] again [/E2]. [SEP],No Relation
82.txt,cabrer,toshiba,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] toshiba [/E2]. [SEP],No Relation
82.txt,cabrer,model,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] model [/E2]. [SEP],No Relation
82.txt,cabrer,la cresta,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] la cresta [/E2]. [SEP],No Relation
82.txt,cabrer,nevertheless,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] nevertheless [/E2]. [SEP],No Relation
82.txt,cabrer,however   la cresta,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] however   la cresta [/E2]. [SEP],No Relation
82.txt,cabrer,la,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] la [/E2]. [SEP],No Relation
82.txt,cabrer,email,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] email [/E2]. [SEP],No Relation
82.txt,cabrer,lacresta,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] lacresta [/E2]. [SEP],No Relation
82.txt,cabrer,danoffice,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] danoffice [/E2]. [SEP],No Relation
82.txt,cabrer,ca,,No Relation,[CLS] [E1] cabrer [/E1] is the No Relation of [E2] ca [/E2]. [SEP],No Relation
82.txt,hence,fu,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] fu [/E2]. [SEP],No Relation
82.txt,hence,therefore,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] therefore [/E2]. [SEP],No Relation
82.txt,hence,again,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] again [/E2]. [SEP],No Relation
82.txt,hence,toshiba,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] toshiba [/E2]. [SEP],No Relation
82.txt,hence,model,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] model [/E2]. [SEP],No Relation
82.txt,hence,la cresta,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] la cresta [/E2]. [SEP],No Relation
82.txt,hence,nevertheless,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] nevertheless [/E2]. [SEP],No Relation
82.txt,hence,however   la cresta,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] however   la cresta [/E2]. [SEP],No Relation
82.txt,hence,la,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] la [/E2]. [SEP],No Relation
82.txt,hence,email,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] email [/E2]. [SEP],No Relation
82.txt,hence,lacresta,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] lacresta [/E2]. [SEP],No Relation
82.txt,hence,danoffice,,No Relation,[CLS] [E1] hence [/E1] is the No Relation of [E2] danoffice [/E2]. [SEP],No Relation
82.txt,la cresta,nevertheless,,No Relation,[CLS] [E1] la cresta [/E1] is the No Relation of [E2] nevertheless [/E2]. [SEP],No Relation
82.txt,la cresta,however   la cresta,,No Relation,[CLS] [E1] la cresta [/E1] is the No Relation of [E2] however   la cresta [/E2]. [SEP],No Relation
82.txt,la cresta,la,,No Relation,[CLS] [E1] la cresta [/E1] is the No Relation of [E2] la [/E2]. [SEP],No Relation
82.txt,la cresta,email,,No Relation,[CLS] [E1] la cresta [/E1] is the No Relation of [E2] email [/E2]. [SEP],No Relation
82.txt,la cresta,lacresta,,No Relation,[CLS] [E1] la cresta [/E1] is the No Relation of [E2] lacresta [/E2]. [SEP],No Relation
82.txt,la cresta,danoffice,,No Relation,[CLS] [E1] la cresta [/E1] is the No Relation of [E2] danoffice [/E2]. [SEP],No Relation
89.txt,pierre vimont,nicolas,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] nicolas [/E2]. [SEP],No Relation
89.txt,pierre vimont,jean  david levitte,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] jean  david levitte [/E2]. [SEP],No Relation
89.txt,pierre vimont,sarkozy,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] sarkozy [/E2]. [SEP],No Relation
89.txt,pierre vimont,barack obama,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] barack obama [/E2]. [SEP],No Relation
89.txt,pierre vimont,afghanistan,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] afghanistan [/E2]. [SEP],No Relation
89.txt,pierre vimont,pernod ricard description   keywords,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] pernod ricard description   keywords [/E2]. [SEP],No Relation
89.txt,pierre vimont,space corporation,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] space corporation [/E2]. [SEP],No Relation
89.txt,pierre vimont,french us,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] french us [/E2]. [SEP],No Relation
89.txt,pierre vimont,french,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] french [/E2]. [SEP],No Relation
89.txt,pierre vimont,march,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] march [/E2]. [SEP],No Relation
89.txt,pierre vimont,vimont,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] vimont [/E2]. [SEP],No Relation
89.txt,pierre vimont,jeandavid,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] jeandavid [/E2]. [SEP],No Relation
89.txt,pierre vimont,levitte,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] levitte [/E2]. [SEP],No Relation
89.txt,pierre vimont,afghanistan    levitte,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] afghanistan    levitte [/E2]. [SEP],No Relation
89.txt,pierre vimont,pernod,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] pernod [/E2]. [SEP],No Relation
89.txt,pierre vimont,process,,No Relation,[CLS] [E1] pierre vimont [/E1] is the No Relation of [E2] process [/E2]. [SEP],No Relation
89.txt,nicolas,jean  david levitte,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] jean  david levitte [/E2]. [SEP],No Relation
89.txt,nicolas,sarkozy,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] sarkozy [/E2]. [SEP],No Relation
89.txt,nicolas,barack obama,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] barack obama [/E2]. [SEP],No Relation
89.txt,nicolas,afghanistan,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] afghanistan [/E2]. [SEP],No Relation
89.txt,nicolas,pernod ricard description   keywords,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] pernod ricard description   keywords [/E2]. [SEP],No Relation
89.txt,nicolas,space corporation,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] space corporation [/E2]. [SEP],No Relation
89.txt,nicolas,french us,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] french us [/E2]. [SEP],No Relation
89.txt,nicolas,french,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] french [/E2]. [SEP],No Relation
89.txt,nicolas,march,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] march [/E2]. [SEP],No Relation
89.txt,nicolas,vimont,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] vimont [/E2]. [SEP],No Relation
89.txt,nicolas,jeandavid,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] jeandavid [/E2]. [SEP],No Relation
89.txt,nicolas,levitte,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] levitte [/E2]. [SEP],No Relation
89.txt,nicolas,afghanistan    levitte,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] afghanistan    levitte [/E2]. [SEP],No Relation
89.txt,nicolas,pernod,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] pernod [/E2]. [SEP],No Relation
89.txt,nicolas,process,,No Relation,[CLS] [E1] nicolas [/E1] is the No Relation of [E2] process [/E2]. [SEP],No Relation
89.txt,jean  david levitte,sarkozy,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] sarkozy [/E2]. [SEP],No Relation
89.txt,jean  david levitte,barack obama,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] barack obama [/E2]. [SEP],No Relation
89.txt,jean  david levitte,afghanistan,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] afghanistan [/E2]. [SEP],No Relation
89.txt,jean  david levitte,pernod ricard description   keywords,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] pernod ricard description   keywords [/E2]. [SEP],No Relation
89.txt,jean  david levitte,space corporation,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] space corporation [/E2]. [SEP],No Relation
89.txt,jean  david levitte,french us,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] french us [/E2]. [SEP],No Relation
89.txt,jean  david levitte,french,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] french [/E2]. [SEP],No Relation
89.txt,jean  david levitte,march,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] march [/E2]. [SEP],No Relation
89.txt,jean  david levitte,vimont,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] vimont [/E2]. [SEP],No Relation
89.txt,jean  david levitte,jeandavid,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] jeandavid [/E2]. [SEP],No Relation
89.txt,jean  david levitte,levitte,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] levitte [/E2]. [SEP],No Relation
89.txt,jean  david levitte,afghanistan    levitte,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] afghanistan    levitte [/E2]. [SEP],No Relation
89.txt,jean  david levitte,pernod,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] pernod [/E2]. [SEP],No Relation
89.txt,jean  david levitte,process,,No Relation,[CLS] [E1] jean  david levitte [/E1] is the No Relation of [E2] process [/E2]. [SEP],No Relation
89.txt,sarkozy,barack obama,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] barack obama [/E2]. [SEP],No Relation
89.txt,sarkozy,afghanistan,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] afghanistan [/E2]. [SEP],No Relation
89.txt,sarkozy,pernod ricard description   keywords,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] pernod ricard description   keywords [/E2]. [SEP],No Relation
89.txt,sarkozy,space corporation,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] space corporation [/E2]. [SEP],No Relation
89.txt,sarkozy,french us,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] french us [/E2]. [SEP],No Relation
89.txt,sarkozy,french,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] french [/E2]. [SEP],No Relation
89.txt,sarkozy,march,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] march [/E2]. [SEP],No Relation
89.txt,sarkozy,vimont,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] vimont [/E2]. [SEP],No Relation
89.txt,sarkozy,jeandavid,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] jeandavid [/E2]. [SEP],No Relation
89.txt,sarkozy,levitte,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] levitte [/E2]. [SEP],No Relation
89.txt,sarkozy,afghanistan    levitte,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] afghanistan    levitte [/E2]. [SEP],No Relation
89.txt,sarkozy,pernod,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] pernod [/E2]. [SEP],No Relation
89.txt,sarkozy,process,,No Relation,[CLS] [E1] sarkozy [/E1] is the No Relation of [E2] process [/E2]. [SEP],No Relation
89.txt,barack obama,afghanistan,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] afghanistan [/E2]. [SEP],No Relation
89.txt,barack obama,pernod ricard description   keywords,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] pernod ricard description   keywords [/E2]. [SEP],No Relation
89.txt,barack obama,space corporation,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] space corporation [/E2]. [SEP],No Relation
89.txt,barack obama,french us,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] french us [/E2]. [SEP],No Relation
89.txt,barack obama,french,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] french [/E2]. [SEP],No Relation
89.txt,barack obama,march,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] march [/E2]. [SEP],No Relation
89.txt,barack obama,vimont,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] vimont [/E2]. [SEP],No Relation
89.txt,barack obama,jeandavid,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] jeandavid [/E2]. [SEP],No Relation
89.txt,barack obama,levitte,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] levitte [/E2]. [SEP],No Relation
89.txt,barack obama,afghanistan    levitte,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] afghanistan    levitte [/E2]. [SEP],No Relation
89.txt,barack obama,pernod,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] pernod [/E2]. [SEP],No Relation
89.txt,barack obama,process,,No Relation,[CLS] [E1] barack obama [/E1] is the No Relation of [E2] process [/E2]. [SEP],No Relation
89.txt,afghanistan,pernod ricard description   keywords,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] pernod ricard description   keywords [/E2]. [SEP],No Relation
89.txt,afghanistan,space corporation,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] space corporation [/E2]. [SEP],No Relation
89.txt,afghanistan,french us,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] french us [/E2]. [SEP],No Relation
89.txt,afghanistan,french,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] french [/E2]. [SEP],No Relation
89.txt,afghanistan,march,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] march [/E2]. [SEP],No Relation
89.txt,afghanistan,vimont,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] vimont [/E2]. [SEP],No Relation
89.txt,afghanistan,jeandavid,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] jeandavid [/E2]. [SEP],No Relation
89.txt,afghanistan,levitte,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] levitte [/E2]. [SEP],No Relation
89.txt,afghanistan,afghanistan    levitte,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] afghanistan    levitte [/E2]. [SEP],No Relation
89.txt,afghanistan,pernod,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] pernod [/E2]. [SEP],No Relation
89.txt,afghanistan,process,,No Relation,[CLS] [E1] afghanistan [/E1] is the No Relation of [E2] process [/E2]. [SEP],No Relation
89.txt,pernod ricard description   keywords,space corporation,,No Relation,[CLS] [E1] pernod ricard description   keywords [/E1] is the No Relation of [E2] space corporation [/E2]. [SEP],No Relation
89.txt,pernod ricard description   keywords,french us,,No Relation,[CLS] [E1] pernod ricard description   keywords [/E1] is the No Relation of [E2] french us [/E2]. [SEP],No Relation
89.txt,pernod ricard description   keywords,french,,No Relation,[CLS] [E1] pernod ricard description   keywords [/E1] is the No Relation of [E2] french [/E2]. [SEP],No Relation
89.txt,pernod ricard description   keywords,march,,No Relation,[CLS] [E1] pernod ricard description   keywords [/E1] is the No Relation of [E2] march [/E2]. [SEP],No Relation
89.txt,pernod ricard description   keywords,vimont,,No Relation,[CLS] [E1] pernod ricard description   keywords [/E1] is the No Relation of [E2] vimont [/E2]. [SEP],No Relation
